# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:30:10 2021
#
# Command line:   ./nu -e KARMEN -f 4 -a PARAM_SCAN -t TH24=1.57 -p DM41,-2.0,2.0,80,LOGSCALE -p s22thmue,-4.01,-0.01,80,LOGSCALE 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   KARMEN
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   KARMEN
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
#   TH24 = 1.57
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    80  0x1
#     s22thmue,      -4.01,      -0.01,    80  0x1
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x0
#
# Initializing KARMEN and LSND codes ...
# General parameter scan
#
#                  DM41        s22thmue       chi2_NH          chi2_IH
                    1.7           -2.11     37.41233211     37.41233211
                    1.7           -2.06     41.75201018     41.75201018
                    1.7           -2.01     46.69719471     46.69719471
                    1.7           -1.96      52.3283382      52.3283382
                    1.7           -1.91     58.73595518     58.73595518
                    1.7           -1.86     66.02183894     66.02183894
                    1.7           -1.81     74.30042741     74.30042741
                    1.7           -1.76     83.70033702     83.70033702
                    1.7           -1.71     94.36608477     94.36608477
                    1.7           -1.66     106.4600217     106.4600217
                    1.7           -1.61     120.1645034     120.1645034
                    1.7           -1.56     135.6843259     135.6843259
                    1.7           -1.51     153.2494595     153.2494595
                    1.7           -1.46     173.1181157     173.1181157
                    1.7           -1.41     195.5801872     195.5801872
                    1.7           -1.36     220.9611066     220.9611066
                    1.7           -1.31     249.6261725     249.6261725
                    1.7           -1.26     281.9854006     281.9854006
                    1.7           -1.21     318.4989631     318.4989631
                    1.7           -1.16     359.6832862     359.6832862
                    1.7           -1.11     406.1178889     406.1178889
                    1.7           -1.06     458.4530491     458.4530491
                    1.7           -1.01     517.4184034     517.4184034
                    1.7           -0.96     583.8325907     583.8325907
                    1.7           -0.91     658.6140705     658.6140705
                    1.7           -0.86     742.7932597     742.7932597
                    1.7           -0.81     837.5261491     837.5261491
                    1.7           -0.76      944.109583      944.109583
                    1.7           -0.71     1063.998404     1063.998404
                    1.7           -0.66     1198.824695     1198.824695
                    1.7           -0.61     1350.419368     1350.419368
                    1.7           -0.56     1520.836403     1520.836403
                    1.7           -0.51     1712.380032     1712.380032
                    1.7           -0.46     1927.635266     1927.635266
                    1.7           -0.41     2169.502138     2169.502138
                    1.7           -0.36     2441.234132     2441.234132
                    1.7           -0.31     2746.481314     2746.481314
                    1.7           -0.26     3089.338723     3089.338723
                    1.7           -0.21     3474.400671     3474.400671
                    1.7           -0.16     3906.821679     3906.821679
                    1.7           -0.11      4392.38484      4392.38484
                    1.7           -0.06     4937.578539     4937.578539
